"county","tract","bg","zcta5","cntyname","zipname","pop2k","afact"
"county","tract","bg","ZIP Census Tabulation Area","cntyname","zipname","Total Pop, 2000 census","bg to zcta5 allocation factor"
"09009","1754.00","5","06492","New Haven CT","WALLINGFORD",450,1 
"09009","1755.00","1","06492","New Haven CT","WALLINGFORD",1059,1 
"09009","1755.00","2","06492","New Haven CT","WALLINGFORD",876,1 
"09009","1755.00","3","06492","New Haven CT","WALLINGFORD",2361,1 
"09009","1755.00","4","06492","New Haven CT","WALLINGFORD",1829,1 
"09009","1755.00","5","06492","New Haven CT","WALLINGFORD",1455,1 
"09009","1756.00","1","06492","New Haven CT","WALLINGFORD",696,1 
"09009","1756.00","2","06492","New Haven CT","WALLINGFORD",981,1 
"09009","1756.00","3","06492","New Haven CT","WALLINGFORD",690,1 
"09009","1756.00","4","06492","New Haven CT","WALLINGFORD",1110,1 
"09009","1756.00","9","06492","New Haven CT","WALLINGFORD",1367,1 
"09009","1757.00","1","06492","New Haven CT","WALLINGFORD",1103,1 
"09009","1757.00","9","06492","New Haven CT","WALLINGFORD",1210,1 
"09009","1758.00","1","06492","New Haven CT","WALLINGFORD",464,1 
"09009","1758.00","2","06492","New Haven CT","WALLINGFORD",1227,1 
"09009","1758.00","3","06492","New Haven CT","WALLINGFORD",1868,1 
"09009","1759.00","1","06492","New Haven CT","WALLINGFORD",803,1 
"09009","1759.00","2","06492","New Haven CT","WALLINGFORD",1191,1 
"09009","1759.00","3","06492","New Haven CT","WALLINGFORD",513,1 
"09009","1759.00","4","06492","New Haven CT","WALLINGFORD",1186,1 
"09009","1759.00","5","06492","New Haven CT","WALLINGFORD",425,1 
"09009","1759.00","6","06492","New Haven CT","WALLINGFORD",892,1 
"09009","1760.00","1","06492","New Haven CT","WALLINGFORD",1457,1 
"09009","1760.00","2","06473","New Haven CT","NORTH HAVEN",1,0.0005 
"09009","1760.00","2","06492","New Haven CT","WALLINGFORD",1906,0.9995 
"09009","1760.00","3","06492","New Haven CT","WALLINGFORD",1656,1 
"09009","1760.00","4","06492","New Haven CT","WALLINGFORD",1225,1 
"09009","1801.00","1","06512","New Haven CT","EAST HAVEN",1383,1 
"09009","1801.00","2","06512","New Haven CT","EAST HAVEN",1288,1 
"09009","1801.00","3","06512","New Haven CT","EAST HAVEN",1144,1 
"09009","1801.00","4","06512","New Haven CT","EAST HAVEN",1209,1 
"09009","1801.00","5","06512","New Haven CT","EAST HAVEN",911,1 
"09009","1801.00","6","06512","New Haven CT","EAST HAVEN",323,1 
"09009","1802.00","1","06512","New Haven CT","EAST HAVEN",1023,1 
"09009","1802.00","2","06512","New Haven CT","EAST HAVEN",1152,1 
"09009","1802.00","3","06512","New Haven CT","EAST HAVEN",912,1 
"09009","1802.00","4","06512","New Haven CT","EAST HAVEN",815,1 
"09009","1802.00","5","06512","New Haven CT","EAST HAVEN",516,1 
"09009","1802.00","6","06512","New Haven CT","EAST HAVEN",808,1 
"09009","1803.00","1","06512","New Haven CT","EAST HAVEN",870,1 
"09009","1803.00","2","06512","New Haven CT","EAST HAVEN",1609,1 
"09009","1804.00","1","06512","New Haven CT","EAST HAVEN",2464,1 
"09009","1805.00","1","06512","New Haven CT","EAST HAVEN",117,0.0396 
"09009","1805.00","1","06513","New Haven CT","EAST HAVEN",2837,0.9604 
"09009","1805.00","2","06512","New Haven CT","EAST HAVEN",1113,0.6166 
"09009","1805.00","2","06513","New Haven CT","EAST HAVEN",692,0.3834 
"09009","1806.01","2","06512","New Haven CT","EAST HAVEN",416,0.8404 
"09009","1806.01","2","06513","New Haven CT","EAST HAVEN",79,0.1596 
"09009","1806.01","3","06512","New Haven CT","EAST HAVEN",547,1 
"09009","1806.01","4","06512","New Haven CT","EAST HAVEN",1173,1 
"09009","1806.01","5","06512","New Haven CT","EAST HAVEN",994,1 
"09009","1806.02","1","06473","New Haven CT","NORTH HAVEN",198,0.0857 
"09009","1806.02","1","06513","New Haven CT","EAST HAVEN",2112,0.9143 
"09009","1806.02","6","06513","New Haven CT","EAST HAVEN",1484,1 
"09009","1841.00","1","06405","New Haven CT","BRANFORD",918,1 
"09009","1841.00","2","06405","New Haven CT","BRANFORD",705,1 
"09009","1841.00","3","06405","New Haven CT","BRANFORD",1228,1 
"09009","1841.00","4","06405","New Haven CT","BRANFORD",770,1 
"09009","1841.00","5","06405","New Haven CT","BRANFORD",1404,1 
"09009","1842.00","1","06405","New Haven CT","BRANFORD",1146,1 
"09009","1842.00","2","06405","New Haven CT","BRANFORD",1766,1 
"09009","1842.00","3","06405","New Haven CT","BRANFORD",1183,1 
"09009","1843.00","1","06405","New Haven CT","BRANFORD",1589,1 
"09009","1843.00","2","06405","New Haven CT","BRANFORD",1278,1 
"09009","1843.00","3","06405","New Haven CT","BRANFORD",967,1 
"09009","1843.00","4","06405","New Haven CT","BRANFORD",710,1 
"09009","1844.00","1","06405","New Haven CT","BRANFORD",1934,1 
"09009","1844.00","2","06405","New Haven CT","BRANFORD",541,1 
"09009","1844.00","3","06405","New Haven CT","BRANFORD",962,1 
"09009","1845.00","1","06405","New Haven CT","BRANFORD",1450,1 
"09009","1845.00","2","06405","New Haven CT","BRANFORD",1116,1 
"09009","1846.00","1","06405","New Haven CT","BRANFORD",1926,1 
"09009","1846.00","2","06405","New Haven CT","BRANFORD",549,1 
"09009","1846.00","3","06405","New Haven CT","BRANFORD",677,1 
"09009","1847.00","1","06405","New Haven CT","BRANFORD",1033,0.9876 
"09009","1847.00","1","06471","New Haven CT","NORTH BRANFORD",13,0.0124 
"09009","1847.00","2","06405","New Haven CT","BRANFORD",2020,1 
"09009","1847.00","3","06405","New Haven CT","BRANFORD",611,1 
"09009","1847.00","4","06405","New Haven CT","BRANFORD",2187,1 
"09009","1861.00","1","06471","New Haven CT","NORTH BRANFORD",1442,1 
"09009","1861.00","2","06471","New Haven CT","NORTH BRANFORD",1210,1 
"09009","1861.00","3","06471","New Haven CT","NORTH BRANFORD",1172,1 
"09009","1861.00","4","06471","New Haven CT","NORTH BRANFORD",1711,1 
"09009","1861.00","5","06471","New Haven CT","NORTH BRANFORD",754,1 
"09009","1861.00","6","06471","New Haven CT","NORTH BRANFORD",944,1 
"09009","1862.00","1","06472","New Haven CT","NORTHFORD",1065,1 
"09009","1862.00","2","06471","New Haven CT","NORTH BRANFORD",370,0.2492 
"09009","1862.00","2","06472","New Haven CT","NORTHFORD",1115,0.7508 
"09009","1862.00","3","06472","New Haven CT","NORTHFORD",2114,1 
"09009","1862.00","4","06472","New Haven CT","NORTHFORD",2009,1 
"09009","1901.00","1","06437","New Haven CT","GUILFORD",827,1 
"09009","1901.00","2","06437","New Haven CT","GUILFORD",1123,1 
"09009","1901.00","3","06437","New Haven CT","GUILFORD",1347,1 
"09009","1902.00","1","06437","New Haven CT","GUILFORD",830,1 
"09009","1902.00","2","06437","New Haven CT","GUILFORD",859,1 
"09009","1902.00","3","06437","New Haven CT","GUILFORD",1706,1 
"09009","1903.01","1","06437","New Haven CT","GUILFORD",2101,1 
"09009","1903.01","2","06437","New Haven CT","GUILFORD",1340,1 
"09009","1903.01","3","06437","New Haven CT","GUILFORD",910,1 
"09009","1903.01","4","06437","New Haven CT","GUILFORD",1826,1 
"09009","1903.02","1","06437","New Haven CT","GUILFORD",1607,1 
"09009","1903.02","2","06437","New Haven CT","GUILFORD",1008,1 
"09009","1903.02","3","06437","New Haven CT","GUILFORD",1760,0.9821 
"09009","1903.02","3","06471","New Haven CT","NORTH BRANFORD",32,0.0179 
"09009","1903.02","4","06437","New Haven CT","GUILFORD",926,1 
"09009","1903.03","1","06437","New Haven CT","GUILFORD",1121,1 
"09009","1903.03","2","06437","New Haven CT","GUILFORD",1022,1 
"09009","1903.03","9","06437","New Haven CT","GUILFORD",1053,1 
"09009","1941.00","1","06443","New Haven CT","MADISON",595,1 
"09009","1941.00","2","06443","New Haven CT","MADISON",970,1 
"09009","1941.00","3","06443","New Haven CT","MADISON",703,1 
"09009","1941.00","4","06443","New Haven CT","MADISON",1370,1 
"09009","1941.00","5","06443","New Haven CT","MADISON",906,1 
"09009","1941.00","6","06443","New Haven CT","MADISON",502,1 
"09009","1942.01","1","06443","New Haven CT","MADISON",1953,1 
"09009","1942.01","2","06443","New Haven CT","MADISON",2269,1 
"09009","1942.01","3","06443","New Haven CT","MADISON",1611,1 
"09009","1942.01","4","06443","New Haven CT","MADISON",1805,1 
"09009","1942.02","1","06443","New Haven CT","MADISON",2106,1 
"09009","1942.02","2","06443","New Haven CT","MADISON",811,1 
"09009","1942.02","3","06443","New Haven CT","MADISON",1115,1 
"09009","1942.02","4","06443","New Haven CT","MADISON",1142,1 
"09009","3411.00","1","06403","New Haven CT","BEACON FALLS",1202,1 
"09009","3411.00","2","06403","New Haven CT","BEACON FALLS",1833,0.9892 
"09009","3411.00","2","06770","New Haven CT","NAUGATUCK",20,0.0108 
"09009","3411.00","3","06403","New Haven CT","BEACON FALLS",1116,1 
"09009","3411.00","9","06403","New Haven CT","BEACON FALLS",1075,1 
"09009","3431.01","1","06410","New Haven CT","CHESHIRE",1796,1 
"09009","3431.01","2","06410","New Haven CT","CHESHIRE",3604,1 
"09009","3431.01","3","06410","New Haven CT","CHESHIRE",649,1 
"09009","3431.02","1","06410","New Haven CT","CHESHIRE",1364,1 
"09009","3431.02","2","06410","New Haven CT","CHESHIRE",2475,1 
"09009","3432.00","1","06410","New Haven CT","CHESHIRE",1099,1 
"09009","3432.00","2","06410","New Haven CT","CHESHIRE",1648,1 
"09009","3432.00","9","06410","New Haven CT","CHESHIRE",3174,1 
"09009","3433.00","1","06410","New Haven CT","CHESHIRE",1949,1 
"09009","3433.00","2","06410","New Haven CT","CHESHIRE",1985,1 
"09009","3433.00","9","06410","New Haven CT","CHESHIRE",2293,1 
"09009","3434.00","1","06410","New Haven CT","CHESHIRE",1645,1 
"09009","3434.00","2","06410","New Haven CT","CHESHIRE",1148,1 
"09009","3434.00","9","06410","New Haven CT","CHESHIRE",3714,1 
"09009","3441.00","1","06762","New Haven CT","MIDDLEBURY",1706,1 
"09009","3441.00","2","06762","New Haven CT","MIDDLEBURY",1277,1 
"09009","3441.00","3","06762","New Haven CT","MIDDLEBURY",1502,0.9921 
"09009","3441.00","3","06770","New Haven CT","NAUGATUCK",12,0.0079 
"09009","3442.00","1","06762","New Haven CT","MIDDLEBURY",1941,0.9933 
"09009","3442.00","1","06770","New Haven CT","NAUGATUCK",13,0.0067 
"09009","3451.00","1","06770","New Haven CT","NAUGATUCK",2198,1 
"09009","3451.00","2","06770","New Haven CT","NAUGATUCK",1715,1 
"09009","3451.00","3","06770","New Haven CT","NAUGATUCK",850,1 
"09009","3451.00","4","06770","New Haven CT","NAUGATUCK",1874,1 
"09009","3452.01","1","06770","New Haven CT","NAUGATUCK",2908,1 
"09009","3452.01","2","06770","New Haven CT","NAUGATUCK",2989,1 
"09009","3452.01","3","06770","New Haven CT","NAUGATUCK",931,1 
"09009","3452.02","1","06770","New Haven CT","NAUGATUCK",3427,1 
"09009","3452.02","2","06770","New Haven CT","NAUGATUCK",885,1 
"09009","3453.00","1","06770","New Haven CT","NAUGATUCK",1099,1 
"09009","3453.00","2","06770","New Haven CT","NAUGATUCK",1244,1 
"09009","3453.00","3","06770","New Haven CT","NAUGATUCK",1271,1 
"09009","3453.00","4","06770","New Haven CT","NAUGATUCK",1840,1 
"09009","3453.00","5","06770","New Haven CT","NAUGATUCK",686,1 
"09009","3454.00","1","06770","New Haven CT","NAUGATUCK",1851,1 
"09009","3454.00","2","06770","New Haven CT","NAUGATUCK",610,1 
"09009","3454.00","3","06770","New Haven CT","NAUGATUCK",1368,1 
"09009","3454.00","4","06770","New Haven CT","NAUGATUCK",805,1 
"09009","3454.00","5","06770","New Haven CT","NAUGATUCK",1746,1 
"09009","3454.00","6","06762","New Haven CT","MIDDLEBURY",349,0.5043 
"09009","3454.00","6","06770","New Haven CT","NAUGATUCK",343,0.4957 
"09009","3461.01","1","06478","New Haven CT","OXFORD",3487,1 
"09009","3461.01","2","06478","New Haven CT","OXFORD",1741,1 
"09009","3461.02","1","06478","New Haven CT","OXFORD",2236,1 
"09009","3461.02","2","06478","New Haven CT","OXFORD",2357,1 
"09009","3471.00","1","06712","New Haven CT","PROSPECT",1746,1 
"09009","3471.00","2","06410","New Haven CT","CHESHIRE",27,0.0102 
"09009","3471.00","2","06712","New Haven CT","PROSPECT",2631,0.9898 
"09009","3471.00","3","06712","New Haven CT","PROSPECT",886,1 
"09009","3472.00","1","06712","New Haven CT","PROSPECT",1140,1 
"09009","3472.00","9","06712","New Haven CT","PROSPECT",2257,0.9912 
"09009","3472.00","9","06770","New Haven CT","NAUGATUCK",20,0.0088 
"09009","3481.02","1","06488","New Haven CT","SOUTHBURY",3178,1 
"09009","3481.02","2","06488","New Haven CT","SOUTHBURY",1535,1 
"09009","3481.02","3","06488","New Haven CT","SOUTHBURY",1579,1 
"09009","3481.11","1","06488","New Haven CT","SOUTHBURY",909,1 
"09009","3481.11","2","06488","New Haven CT","SOUTHBURY",2076,1 
"09009","3481.21","1","06488","New Haven CT","SOUTHBURY",2703,1 
"09009","3481.21","2","06488","New Haven CT","SOUTHBURY",1455,1 
"09009","3481.21","3","06488","New Haven CT","SOUTHBURY",2172,1 
"09009","3481.21","4","06488","New Haven CT","SOUTHBURY",1402,1 
"09009","3481.21","5","06488","New Haven CT","SOUTHBURY",1558,1 
"09009","3501.00","1","06702","New Haven CT","WATERBURY",1295,1 
"09009","3501.00","2","06702","New Haven CT","WATERBURY",814,0.7949 
"09009","3501.00","2","06706","New Haven CT","WATERBURY",210,0.2051 
"09009","3501.00","3","06702","New Haven CT","WATERBURY",737,0.592 
"09009","3501.00","3","06710","New Haven CT","WATERBURY",508,0.408 
"09009","3501.00","4","06702","New Haven CT","WATERBURY",66,0.0539 
"09009","3501.00","4","06710","New Haven CT","WATERBURY",1158,0.9461 
"09009","3502.00","1","06704","New Haven CT","WATERBURY",937,1 
"09009","3502.00","2","06704","New Haven CT","WATERBURY",668,1 
"09009","3502.00","3","06704","New Haven CT","WATERBURY",860,0.809 
"09009","3502.00","3","06710","New Haven CT","WATERBURY",203,0.191 
"09009","3502.00","4","06704","New Haven CT","WATERBURY",671,1 
"09009","3503.00","1","06704","New Haven CT","WATERBURY",691,1 
"09009","3503.00","2","06704","New Haven CT","WATERBURY",602,1 
"09009","3503.00","3","06704","New Haven CT","WATERBURY",839,1 
"09009","3504.00","1","06704","New Haven CT","WATERBURY",769,1 
"09009","3504.00","2","06702","New Haven CT","WATERBURY",438,0.7752 
"09009","3504.00","2","06704","New Haven CT","WATERBURY",127,0.2248 
"09009","3504.00","3","06702","New Haven CT","WATERBURY",237,0.3376 
"09009","3504.00","3","06704","New Haven CT","WATERBURY",465,0.6624 
"09009","3504.00","4","06704","New Haven CT","WATERBURY",790,1 
"09009","3505.00","1","06706","New Haven CT","WATERBURY",1550,1 
"09009","3505.00","2","06706","New Haven CT","WATERBURY",1138,1 
"09009","3508.00","1","06710","New Haven CT","WATERBURY",1308,1 
"09009","3508.00","2","06710","New Haven CT","WATERBURY",1182,1 
"09009","3508.00","3","06710","New Haven CT","WATERBURY",634,1 
"09009","3508.00","4","06710","New Haven CT","WATERBURY",2133,1 
"09009","3508.00","5","06710","New Haven CT","WATERBURY",639,1 
"09009","3509.00","1","06710","New Haven CT","WATERBURY",1158,1 
"09009","3509.00","2","06704","New Haven CT","WATERBURY",23,0.0321 
"09009","3509.00","2","06710","New Haven CT","WATERBURY",694,0.9679 
"09009","3510.00","1","06704","New Haven CT","WATERBURY",963,0.8707 
"09009","3510.00","1","06710","New Haven CT","WATERBURY",143,0.1293 
"09009","3510.00","2","06704","New Haven CT","WATERBURY",845,0.9316 
"09009","3510.00","2","06710","New Haven CT","WATERBURY",62,0.0684 
"09009","3510.00","3","06704","New Haven CT","WATERBURY",1586,1 
"09009","3511.00","1","06704","New Haven CT","WATERBURY",2366,1 
"09009","3511.00","2","06704","New Haven CT","WATERBURY",879,0.6649 
"09009","3511.00","2","06705","New Haven CT","WATERBURY",443,0.3351 
"09009","3512.00","1","06704","New Haven CT","WATERBURY",1866,1 
"09009","3512.00","2","06702","New Haven CT","WATERBURY",72,0.0633 
"09009","3512.00","2","06704","New Haven CT","WATERBURY",376,0.3304 
"09009","3512.00","2","06705","New Haven CT","WATERBURY",690,0.6063 
"09009","3512.00","3","06702","New Haven CT","WATERBURY",17,0.023 
"09009","3512.00","3","06705","New Haven CT","WATERBURY",723,0.977 
"09009","3513.00","1","06705","New Haven CT","WATERBURY",574,1 
"09009","3513.00","2","06705","New Haven CT","WATERBURY",668,1 
"09009","3513.00","3","06705","New Haven CT","WATERBURY",812,1 
"09009","3513.00","4","06705","New Haven CT","WATERBURY",617,1 
"09009","3513.00","5","06705","New Haven CT","WATERBURY",1256,1 
"09009","3513.00","6","06705","New Haven CT","WATERBURY",1150,1 
"09009","3514.00","1","06706","New Haven CT","WATERBURY",1484,1 
"09009","3514.00","2","06706","New Haven CT","WATERBURY",1102,1 
"09009","3514.00","3","06706","New Haven CT","WATERBURY",1297,1 
"09009","3515.00","1","06706","New Haven CT","WATERBURY",1132,1 
"09009","3515.00","2","06706","New Haven CT","WATERBURY",1347,1 
"09009","3515.00","3","06706","New Haven CT","WATERBURY",809,1 
"09009","3515.00","4","06706","New Haven CT","WATERBURY",1533,1 
"09009","3516.01","1","06708","New Haven CT","WATERBURY",927,1 
"09009","3516.01","2","06708","New Haven CT","WATERBURY",770,1 
"09009","3516.01","3","06708","New Haven CT","WATERBURY",648,1 
"09009","3516.01","4","06708","New Haven CT","WATERBURY",667,1 
"09009","3516.02","1","06708","New Haven CT","WATERBURY",1385,1 
"09009","3516.02","2","06708","New Haven CT","WATERBURY",1850,1 
"09009","3516.02","3","06708","New Haven CT","WATERBURY",670,1 
"09009","3516.02","4","06708","New Haven CT","WATERBURY",2408,1 
"09009","3517.00","1","06708","New Haven CT","WATERBURY",897,1 
"09009","3517.00","2","06708","New Haven CT","WATERBURY",1932,1 
"09009","3518.00","1","06708","New Haven CT","WATERBURY",1408,1 
"09009","3518.00","2","06708","New Haven CT","WATERBURY",1407,1 
"09009","3518.00","3","06708","New Haven CT","WATERBURY",1589,1 
"09009","3519.00","1","06708","New Haven CT","WATERBURY",965,1 
"09009","3519.00","2","06706","New Haven CT","WATERBURY",43,0.0373 
"09009","3519.00","2","06708","New Haven CT","WATERBURY",1082,0.9376 
"09009","3519.00","2","06770","New Haven CT","NAUGATUCK",29,0.0251 
"09009","3520.00","1","06708","New Haven CT","WATERBURY",689,1 
"09009","3520.00","2","06708","New Haven CT","WATERBURY",1209,1 
"09009","3520.00","3","06708","New Haven CT","WATERBURY",2791,1 
"09009","3521.00","1","06708","New Haven CT","WATERBURY",1895,1 
"09009","3521.00","2","06708","New Haven CT","WATERBURY",937,1 
"09009","3521.00","3","06708","New Haven CT","WATERBURY",1305,1 
"09009","3522.00","1","06704","New Haven CT","WATERBURY",1348,0.5189 
"09009","3522.00","1","06708","New Haven CT","WATERBURY",1250,0.4811 
"09009","3523.00","1","06704","New Haven CT","WATERBURY",1942,1 
"09009","3523.00","2","06704","New Haven CT","WATERBURY",90,0.1134 
"09009","3523.00","2","06708","New Haven CT","WATERBURY",71,0.0894 
"09009","3523.00","2","06710","New Haven CT","WATERBURY",633,0.7972 
"09009","3524.00","1","06704","New Haven CT","WATERBURY",3426,1 
"09009","3525.00","1","06704","New Haven CT","WATERBURY",965,1 
"09009","3525.00","2","06704","New Haven CT","WATERBURY",1688,1 
"09009","3526.00","1","06705","New Haven CT","WATERBURY",908,1 
"09009","3526.00","2","06705","New Haven CT","WATERBURY",610,1 
"09009","3526.00","3","06705","New Haven CT","WATERBURY",3808,1 
"09009","3527.01","1","06705","New Haven CT","WATERBURY",763,1 
"09009","3527.01","2","06705","New Haven CT","WATERBURY",2589,1 
"09009","3527.02","1","06705","New Haven CT","WATERBURY",2543,1 
"09009","3527.02","2","06705","New Haven CT","WATERBURY",1805,1 
"09009","3527.02","3","06705","New Haven CT","WATERBURY",1246,1 
"09009","3528.00","1","06705","New Haven CT","WATERBURY",3341,0.8465 
"09009","3528.00","1","06706","New Haven CT","WATERBURY",606,0.1535 
"09009","3528.00","2","06706","New Haven CT","WATERBURY",1780,1 
"09009","3611.00","1","06716","New Haven CT","WOLCOTT",1003,1 
"09009","3611.00","3","06716","New Haven CT","WOLCOTT",808,1 
"09009","3611.00","4","06705","New Haven CT","WATERBURY",6,0.0042 
"09009","3611.00","4","06716","New Haven CT","WOLCOTT",1407,0.9958 
"09009","3611.00","9","06716","New Haven CT","WOLCOTT",2492,1 
"09009","3612.00","1","06716","New Haven CT","WOLCOTT",1445,1 
"09009","3612.00","2","06716","New Haven CT","WOLCOTT",1864,1 
"09009","3612.00","3","06716","New Haven CT","WOLCOTT",1877,1 
"09009","3613.00","1","06716","New Haven CT","WOLCOTT",880,1 
"09009","3613.00","2","06716","New Haven CT","WOLCOTT",1425,1 
"09009","3613.00","3","06716","New Haven CT","WOLCOTT",2008,1 
"09011","6501.00","1","06371","New London CT","OLD LYME",757,1 
"09011","6501.00","2","06371","New London CT","OLD LYME",416,1 
"09011","6501.00","3","06371","New London CT","OLD LYME",843,1 
"09011","6601.01","1","06371","New London CT","OLD LYME",1125,1 
"09011","6601.01","2","06371","New London CT","OLD LYME",1066,1 
"09011","6601.01","3","06371","New London CT","OLD LYME",1207,1 
"09011","6601.02","1","06371","New London CT","OLD LYME",870,1 
"09011","6601.02","2","06371","New London CT","OLD LYME",2077,1 
"09011","6601.02","3","06371","New London CT","OLD LYME",397,0.8538 
"09011","6601.02","3","06376","New London CT","SOUTH LYME",68,0.1462 
"09011","6601.02","4","06371","New London CT","OLD LYME",596,1 
"09011","6901.00","1","06320","New London CT","NEW LONDON",734,1 
"09011","6901.00","2","06320","New London CT","NEW LONDON",1512,1 
"09011","6901.00","3","06320","New London CT","NEW LONDON",2038,1 
"09011","6902.00","1","06320","New London CT","NEW LONDON",109,1 
"09011","6902.00","3","06320","New London CT","NEW LONDON",1092,1 
"09011","6902.00","4","06320","New London CT","NEW LONDON",157,1 
"09011","6902.00","9","06320","New London CT","NEW LONDON",27,1 
"09011","6903.00","1","06320","New London CT","NEW LONDON",795,1 
"09011","6903.00","2","06320","New London CT","NEW LONDON",1402,1 
"09011","6903.00","3","06320","New London CT","NEW LONDON",2144,1 
"09011","6903.00","4","06320","New London CT","NEW LONDON",1951,1 
"09011","6904.00","1","06320","New London CT","NEW LONDON",804,1 
"09011","6904.00","2","06320","New London CT","NEW LONDON",1058,1 
"09011","6905.00","1","06320","New London CT","NEW LONDON",600,1 
"09011","6905.00","2","06320","New London CT","NEW LONDON",1364,1 
"09011","6905.00","3","06320","New London CT","NEW LONDON",443,1 
"09011","6907.00","1","06320","New London CT","NEW LONDON",658,1 
"09011","6907.00","2","06320","New London CT","NEW LONDON",546,1 
"09011","6908.00","1","06320","New London CT","NEW LONDON",1290,1 
"09011","6908.00","2","06320","New London CT","NEW LONDON",861,1 
"09011","6908.00","3","06320","New London CT","NEW LONDON",1142,1 
"09011","6909.00","1","06320","New London CT","NEW LONDON",3086,1 
"09011","6909.00","2","06320","New London CT","NEW LONDON",919,1 
"09011","6909.00","3","06320","New London CT","NEW LONDON",939,1 
"09011","6933.00","1","06385","New London CT","WATERFORD",707,1 
"09011","6933.00","2","06385","New London CT","WATERFORD",4364,1 
"09011","6933.00","3","06385","New London CT","WATERFORD",499,1 
"09011","6934.00","1","06385","New London CT","WATERFORD",744,1 
"09011","6934.00","2","06385","New London CT","WATERFORD",1890,1 
"09011","6934.00","3","06385","New London CT","WATERFORD",427,1 
"09011","6934.00","4","06385","New London CT","WATERFORD",923,1 
"09011","6935.00","1","06385","New London CT","WATERFORD",1535,1 
"09011","6935.00","2","06385","New London CT","WATERFORD",1891,1 
"09011","6936.00","1","06375","New London CT","QUAKER HILL",813,0.9927 
"09011","6936.00","1","06382","New London CT","UNCASVILLE",6,0.0073 
"09011","6936.00","2","06375","New London CT","QUAKER HILL",1431,1 
"09011","6936.00","3","06375","New London CT","QUAKER HILL",691,1 
"09011","6937.00","1","06375","New London CT","QUAKER HILL",281,0.1748 
"09011","6937.00","1","06385","New London CT","WATERFORD",1327,0.8252 
"09011","6937.00","2","06375","New London CT","QUAKER HILL",119,0.0733 
"09011","6937.00","2","06385","New London CT","WATERFORD",1504,0.9267 
"09011","6951.00","1","06382","New London CT","UNCASVILLE",1495,1 
"09011","6951.00","2","06382","New London CT","UNCASVILLE",4118,1 
"09011","6951.00","3","06382","New London CT","UNCASVILLE",1295,1 
"09011","6951.00","4","06382","New London CT","UNCASVILLE",1214,1 
"09011","6952.01","1","06370","New London CT","OAKDALE",257,0.2197 
"09011","6952.01","1","06382","New London CT","UNCASVILLE",913,0.7803 
"09011","6952.01","2","06370","New London CT","OAKDALE",408,0.3767 
"09011","6952.01","2","06382","New London CT","UNCASVILLE",675,0.6233 
"09011","6952.01","3","06370","New London CT","OAKDALE",429,0.4303 
"09011","6952.01","3","06375","New London CT","QUAKER HILL",7,0.007 
"09011","6952.01","3","06382","New London CT","UNCASVILLE",561,0.5627 
"09011","6952.01","4","06382","New London CT","UNCASVILLE",1724,1 
"09011","6952.02","1","06370","New London CT","OAKDALE",960,1 
"09011","6952.02","2","06370","New London CT","OAKDALE",1489,1 
"09011","6952.02","3","06370","New London CT","OAKDALE",1519,1 
"09011","6952.02","4","06370","New London CT","OAKDALE",1482,1 
"09011","6961.00","1","06360","New London CT","NORWICH",831,0.6039 
"09011","6961.00","1","06380","New London CT","TAFTVILLE",545,0.3961 
"09011","6961.00","2","06360","New London CT","NORWICH",87,0.0853 
"09011","6961.00","2","06380","New London CT","TAFTVILLE",933,0.9147 
"09011","6961.00","3","06380","New London CT","TAFTVILLE",1413,1 
"09011","6961.00","9","06360","New London CT","NORWICH",710,1 
"09011","6962.00","1","06360","New London CT","NORWICH",951,1 
"09011","6962.00","3","06360","New London CT","NORWICH",929,1 
"09011","6962.00","4","06360","New London CT","NORWICH",1100,1 
"09011","6962.00","5","06360","New London CT","NORWICH",993,1 
"09011","6963.00","1","06360","New London CT","NORWICH",1085,1 
"09011","6963.00","2","06360","New London CT","NORWICH",1570,1 
"09011","6964.00","1","06360","New London CT","NORWICH",1229,0.9887 
"09011","6964.00","1","06380","New London CT","TAFTVILLE",14,0.0113 
"09011","6964.00","2","06360","New London CT","NORWICH",732,1 
"09011","6964.00","3","06360","New London CT","NORWICH",900,1 
"09011","6964.00","5","06360","New London CT","NORWICH",1084,1 
"09011","6964.00","6","06360","New London CT","NORWICH",1316,1 
"09011","6965.00","1","06360","New London CT","NORWICH",1336,1 
"09011","6965.00","2","06360","New London CT","NORWICH",851,1 
"09011","6965.00","3","06360","New London CT","NORWICH",754,1 
"09011","6966.00","1","06360","New London CT","NORWICH",2211,1 
"09011","6966.00","2","06360","New London CT","NORWICH",945,1 
"09011","6966.00","9","06360","New London CT","NORWICH",543,1 
"09011","6967.00","1","06360","New London CT","NORWICH",1577,1 
"09011","6967.00","2","06360","New London CT","NORWICH",1798,1 
"09011","6967.00","4","06360","New London CT","NORWICH",2135,1 
"09011","6967.00","9","06360","New London CT","NORWICH",69,1 
"09011","6968.00","1","06360","New London CT","NORWICH",1419,1 
"09011","6968.00","2","06360","New London CT","NORWICH",1664,1 
"09011","6970.00","1","06360","New London CT","NORWICH",2051,1 
"09011","6970.00","2","06360","New London CT","NORWICH",2342,1 
"09011","7001.00","1","06360","New London CT","NORWICH",1211,0.7588 
"09011","7001.00","1","06365","New London CT","PRESTON",385,0.2412 
"09011","7001.00","2","06360","New London CT","NORWICH",820,0.4952 
"09011","7001.00","2","06365","New London CT","PRESTON",836,0.5048 
